id,name,average,usersrated,number of comments,complexity votes,average complexity,year published,min player number,max player number,min play time,max play time,expected play time,minimum age limit,category,mechanism,game designer,publisher,url,bag of words
230,Merchant of Venus,7.14101,2773,1005,281,2.8327,1988,1,6,180,180,180,12,economic space_exploration transportation exploration science_fiction,movement_points pick-up_and_deliver roll_/_spin_and_move solo_/_solitaire_game commodity_speculation point_to_point_movement dice_rolling trading variable_set-up,richard_hamblen,the_avalon_hill_game_co,https://boardgamegeek.com/xmlapi2/thing?id=230&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,economic space_exploration transportation exploration science_fiction movement_points pick-up_and_deliver roll_/_spin_and_move solo_/_solitaire_game commodity_speculation point_to_point_movement dice_rolling trading variable_set-up richard_hamblen the_avalon_hill_game_co
362986,Tribes of the Wind,7.40175,2050,347,89,2.6629,2022,2,5,40,90,90,14,civilization card_game environmental,movement_points closed_drafting hand_management grid_coverage end_game_bonuses race contracts neighbor_scope tile_placement set_collection,joachim_thôme,evrikus across_the_board engames la_boîte_de_jeu hanall_m&c tranjis_games geekach_games hachette_boardgames_usa huch! yoka_games gém_klub_kft. lucky_duck_games,https://boardgamegeek.com/xmlapi2/thing?id=362986&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,civilization card_game environmental movement_points closed_drafting hand_management grid_coverage end_game_bonuses race contracts neighbor_scope tile_placement set_collection joachim_thôme evrikus across_the_board engames la_boîte_de_jeu hanall_m&c tranjis_games geekach_games hachette_boardgames_usa huch! yoka_games gém_klub_kft. lucky_duck_games
295785,Euthia: Torment of Resurrection,8.61092,1339,379,102,3.4902,2021,1,4,60,480,480,14,fighting miniatures adventure fantasy exploration,movement_points variable_player_powers cooperative_game variable_set-up hand_management solo_/_solitaire_game hexagon_grid modular_board grid_movement dice_rolling role_playing map_addition,markéta_bláhová tadeáš_spousta,diea_games steamforged_games_ltd.,https://boardgamegeek.com/xmlapi2/thing?id=295785&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,fighting miniatures adventure fantasy exploration movement_points variable_player_powers cooperative_game variable_set-up hand_management solo_/_solitaire_game hexagon_grid modular_board grid_movement dice_rolling role_playing map_addition markéta_bláhová tadeáš_spousta diea_games steamforged_games_ltd.
2507,Liberté,7.11646,2732,1065,301,3.3056,1998,3,6,90,90,90,14,napoleonic political,area_majority_/_influence open_drafting hand_management auction/bidding,martin_wallace,"warfrog_games valley_games,_inc.",https://boardgamegeek.com/xmlapi2/thing?id=2507&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"napoleonic political area_majority_/_influence open_drafting hand_management auction/bidding martin_wallace warfrog_games valley_games,_inc."
268586,6 nimmt! 25 Jahre,7.32453,2251,297,54,1.2407,2019,2,10,45,45,45,8,number card_game,score-and-reset_game simultaneous_action_selection hand_management,wolfgang_kramer,"swan_panasia_co.,_ltd. gigamic amigo hachette_boardgames_benelux piatnik papergames_(iii) lifestyle_boardgames_ltd korea_boardgames kikigagne? mercurio g3 boardgame_space albi",https://boardgamegeek.com/xmlapi2/thing?id=268586&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"number card_game score-and-reset_game simultaneous_action_selection hand_management wolfgang_kramer swan_panasia_co.,_ltd. gigamic amigo hachette_boardgames_benelux piatnik papergames_(iii) lifestyle_boardgames_ltd korea_boardgames kikigagne? mercurio g3 boardgame_space albi"
350636,Unlock!: Game Adventures,7.95242,1218,221,15,2.3333,2021,1,6,30,60,60,10,real-time deduction puzzle,scenario_/_mission_/_campaign_game storytelling cooperative_game deduction,jeremy_koch mathieu_cassin mathieu_casnin thomas_cauët,galápagos_jogos space_cowboys lifestyle_boardgames_ltd,https://boardgamegeek.com/xmlapi2/thing?id=350636&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,real-time deduction puzzle scenario_/_mission_/_campaign_game storytelling cooperative_game deduction jeremy_koch mathieu_cassin mathieu_casnin thomas_cauët galápagos_jogos space_cowboys lifestyle_boardgames_ltd
287938,Kitchen Rush (Revised Edition),7.48267,1819,262,64,2.125,2019,2,4,20,60,60,8,real-time,cooperative_game worker_placement modular_board variable_phase_order action_timer real-time,dávid_turczi vangelis_bagiartakis,compaya.hu:_gamer_café_kft. galakta tower_tactic_games pegasus_spiele artipia_games albi,https://boardgamegeek.com/xmlapi2/thing?id=287938&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,real-time cooperative_game worker_placement modular_board variable_phase_order action_timer real-time dávid_turczi vangelis_bagiartakis compaya.hu:_gamer_café_kft. galakta tower_tactic_games pegasus_spiele artipia_games albi
284778,Unmatched: Jurassic Park – Dr. Sattler vs. T. Rex,8.05993,1260,199,6,2.0,2022,2,2,20,40,40,14,fighting card_game animals movies_/_tv_/_radio_theme fantasy,campaign_/_battle_card_driven variable_player_powers hand_management line_of_sight action_points take_that point_to_point_movement card_play_conflict_resolution,justin_d._jacobson rob_daviau,restoration_games gaga_games mondo_games,https://boardgamegeek.com/xmlapi2/thing?id=284778&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,fighting card_game animals movies_/_tv_/_radio_theme fantasy campaign_/_battle_card_driven variable_player_powers hand_management line_of_sight action_points take_that point_to_point_movement card_play_conflict_resolution justin_d._jacobson rob_daviau restoration_games gaga_games mondo_games
219100,UBOOT: The Board Game,7.57645,2088,655,144,4.1319,2019,1,4,30,120,120,12,real-time miniatures wargame nautical world_war_ii,variable_player_powers cooperative_game worker_placement action_points solo_/_solitaire_game simulation,artur_salwarowski bartosz_pluta,phalanx crowd_games galápagos_jogos ediciones_masqueoca asyncron_games cranio_creations pegasus_spiele,https://boardgamegeek.com/xmlapi2/thing?id=219100&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,real-time miniatures wargame nautical world_war_ii variable_player_powers cooperative_game worker_placement action_points solo_/_solitaire_game simulation artur_salwarowski bartosz_pluta phalanx crowd_games galápagos_jogos ediciones_masqueoca asyncron_games cranio_creations pegasus_spiele
143405,Sylvion,7.05522,3148,848,115,2.0696,2015,1,2,30,30,30,10,fantasy environmental animals card_game,cooperative_game hand_management events solo_/_solitaire_game grid_movement open_drafting interrupts card_play_conflict_resolution,shadi_torbey,hit_games z-man_games inpatience hobby_japan huch! filosofia_éditions,https://boardgamegeek.com/xmlapi2/thing?id=143405&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,fantasy environmental animals card_game cooperative_game hand_management events solo_/_solitaire_game grid_movement open_drafting interrupts card_play_conflict_resolution shadi_torbey hit_games z-man_games inpatience hobby_japan huch! filosofia_éditions
23094,Planet Steam,7.09043,2909,878,231,3.7619,2008,2,5,90,180,180,14,economic science_fiction industry_/_manufacturing,market trading commodity_speculation auction/bidding,heinz-georg_thiemann,edge_entertainment ludoart_verlag fantasy_flight_games heidelberger_spieleverlag,https://boardgamegeek.com/xmlapi2/thing?id=23094&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,economic science_fiction industry_/_manufacturing market trading commodity_speculation auction/bidding heinz-georg_thiemann edge_entertainment ludoart_verlag fantasy_flight_games heidelberger_spieleverlag
300442,Trekking the World,7.10098,2953,640,76,1.9079,2020,2,5,30,60,60,10,travel educational environmental,hand_management contracts point_to_point_movement set_collection open_drafting,charlie_bink,underdog_games_(i),https://boardgamegeek.com/xmlapi2/thing?id=300442&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,travel educational environmental hand_management contracts point_to_point_movement set_collection open_drafting charlie_bink underdog_games_(i)
316858,CloudAge,7.22819,2401,535,110,2.8364,2020,1,4,60,100,100,10,science_fiction adventure,"deck,_bag,_and_pool_building scenario_/_mission_/_campaign_game hand_management grid_movement",alexander_pfister arno_steinwender,board_game_rookie nanox_games capstone_games dlp_games matagot surfin'_meeple_china hobby_world maldito_games 株式会社ケンビル_(kenbill) mandoo_games,https://boardgamegeek.com/xmlapi2/thing?id=316858&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"science_fiction adventure deck,_bag,_and_pool_building scenario_/_mission_/_campaign_game hand_management grid_movement alexander_pfister arno_steinwender board_game_rookie nanox_games capstone_games dlp_games matagot surfin'_meeple_china hobby_world maldito_games 株式会社ケンビル_(kenbill) mandoo_games"
271615,The Quest for El Dorado: The Golden Temples,7.66624,1529,323,31,1.9677,2019,2,4,30,60,60,10,exploration adventure,"hand_management pick-up_and_deliver deck,_bag,_and_pool_building race modular_board grid_movement open_drafting",reiner_knizia,ravensburger nasza_księgarnia reflexshop lautapelit.fi 999_games,https://boardgamegeek.com/xmlapi2/thing?id=271615&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"exploration adventure hand_management pick-up_and_deliver deck,_bag,_and_pool_building race modular_board grid_movement open_drafting reiner_knizia ravensburger nasza_księgarnia reflexshop lautapelit.fi 999_games"
163474,V-Sabotage,7.71045,1731,509,69,2.7101,2016,1,4,30,180,180,12,spies/secret_agents world_war_ii miniatures wargame,campaign_/_battle_card_driven variable_player_powers cooperative_game line_of_sight action_points area_movement scenario_/_mission_/_campaign_game simulation solo_/_solitaire_game modular_board variable_phase_order dice_rolling,thibaud_de_la_touanne,triton_noir,https://boardgamegeek.com/xmlapi2/thing?id=163474&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,spies/secret_agents world_war_ii miniatures wargame campaign_/_battle_card_driven variable_player_powers cooperative_game line_of_sight action_points area_movement scenario_/_mission_/_campaign_game simulation solo_/_solitaire_game modular_board variable_phase_order dice_rolling thibaud_de_la_touanne triton_noir
151771,La Cosa Nostra,7.59143,1745,357,67,2.6119,2014,3,5,90,90,90,16,card_game mafia negotiation bluffing,dice_rolling team-based_game take_that hand_management,johannes_sich,niza_gams hard_boiled_games edge_entertainment choo_choo_games baldar quined_games,https://boardgamegeek.com/xmlapi2/thing?id=151771&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,card_game mafia negotiation bluffing dice_rolling team-based_game take_that hand_management johannes_sich niza_gams hard_boiled_games edge_entertainment choo_choo_games baldar quined_games
199383,Calimala,7.20141,2373,577,74,2.7703,2017,3,5,75,75,75,10,economic travel renaissance medieval transportation industry_/_manufacturing,order_counters worker_placement end_game_bonuses area_majority_/_influence modular_board variable_set-up,fabio_lopiano,adc_blackfire_entertainment_gmbh rightgames_rbg_sia alley_cat_games stronghold_games arrakis_games,https://boardgamegeek.com/xmlapi2/thing?id=199383&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,economic travel renaissance medieval transportation industry_/_manufacturing order_counters worker_placement end_game_bonuses area_majority_/_influence modular_board variable_set-up fabio_lopiano adc_blackfire_entertainment_gmbh rightgames_rbg_sia alley_cat_games stronghold_games arrakis_games
272533,Kingdom Rush: Rift in Time,7.3496,2252,615,86,2.9767,2020,1,4,45,90,90,10,fighting miniatures adventure medieval fantasy video_game_theme,variable_player_powers cooperative_game hand_management tile_placement modular_board pattern_building,sen-foong_lim helana_hope alara_cameron,ironhide_game_studio light_n_games_inc. mirakulus rexhry lucky_duck_games,https://boardgamegeek.com/xmlapi2/thing?id=272533&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,fighting miniatures adventure medieval fantasy video_game_theme variable_player_powers cooperative_game hand_management tile_placement modular_board pattern_building sen-foong_lim helana_hope alara_cameron ironhide_game_studio light_n_games_inc. mirakulus rexhry lucky_duck_games
310632,Dice Miner,7.29128,2252,454,47,1.6809,2021,1,4,20,30,30,10,fantasy dice,dice_rolling open_drafting variable_player_powers,nikola_risteski joshua_debonis,atlas_games,https://boardgamegeek.com/xmlapi2/thing?id=310632&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,fantasy dice dice_rolling open_drafting variable_player_powers nikola_risteski joshua_debonis atlas_games
204505,Museum,7.18024,2652,628,60,2.5833,2019,2,4,30,60,60,12,card_game,open_drafting trading set_collection,eric_dubus olivier_melison,devir luma_games holy_grail_games,https://boardgamegeek.com/xmlapi2/thing?id=204505&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,card_game open_drafting trading set_collection eric_dubus olivier_melison devir luma_games holy_grail_games
229491,Edge of Darkness,7.49351,1848,513,94,3.4255,2019,1,4,120,120,120,14,fantasy,"deck,_bag,_and_pool_building solo_/_solitaire_game cube_tower turn_order:_progressive open_drafting",john_d._clair,alderac_entertainment_group,https://boardgamegeek.com/xmlapi2/thing?id=229491&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"fantasy deck,_bag,_and_pool_building solo_/_solitaire_game cube_tower turn_order:_progressive open_drafting john_d._clair alderac_entertainment_group"
299121,Machina Arcana (Second/Third Edition),7.92757,1411,409,65,3.6615,2019,1,4,150,150,150,13,dice adventure mythology horror fighting exploration science_fiction,finale_ending cooperative_game action_points action/event storytelling modular_board grid_movement dice_rolling,juraj_bilich,galakta giga_mech_games treetato_studio matagot maldito_games adreama_games,https://boardgamegeek.com/xmlapi2/thing?id=299121&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,dice adventure mythology horror fighting exploration science_fiction finale_ending cooperative_game action_points action/event storytelling modular_board grid_movement dice_rolling juraj_bilich galakta giga_mech_games treetato_studio matagot maldito_games adreama_games
368432,The Fox Experiment,7.34668,1974,510,70,2.5429,2023,1,4,60,60,60,14,dice animals,end_game_bonuses solo_/_solitaire_game turn_order:_claim_action dice_rolling open_drafting,jeff_fraser elizabeth_hargrave,reflexshop pandasaurus_games,https://boardgamegeek.com/xmlapi2/thing?id=368432&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,dice animals end_game_bonuses solo_/_solitaire_game turn_order:_claim_action dice_rolling open_drafting jeff_fraser elizabeth_hargrave reflexshop pandasaurus_games
60435,Rallyman,7.19015,2508,676,211,2.1611,2009,1,4,45,45,45,9,racing sports,solo_/_solitaire_game simulation race modular_board push_your_luck dice_rolling,jean-christophe_bouvier,rallyman,https://boardgamegeek.com/xmlapi2/thing?id=60435&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,racing sports solo_/_solitaire_game simulation race modular_board push_your_luck dice_rolling jean-christophe_bouvier rallyman
344258,That Time You Killed Me,7.4997,1820,379,39,2.359,2021,2,2,15,30,30,10,abstract_strategy murder/mystery,slide/push multiple_maps scenario_/_mission_/_campaign_game square_grid sudden_death_ending king_of_the_hill grid_movement,peter_c._hayward,"cmon_global_limited mybg_co.,_ltd. board_game_rookie tranjis_games galápagos_jogos iello pandasaurus_games",https://boardgamegeek.com/xmlapi2/thing?id=344258&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"abstract_strategy murder/mystery slide/push multiple_maps scenario_/_mission_/_campaign_game square_grid sudden_death_ending king_of_the_hill grid_movement peter_c._hayward cmon_global_limited mybg_co.,_ltd. board_game_rookie tranjis_games galápagos_jogos iello pandasaurus_games"
257769,Walking in Burano,7.09698,2843,615,82,1.9878,2018,1,4,20,40,40,10,travel city_building card_game,end_game_bonuses solo_/_solitaire_game tile_placement set_collection open_drafting,wei-min_ling,board_game_circus alderac_entertainment_group hanall_m&c tranjis_games nasza_księgarnia emperors4,https://boardgamegeek.com/xmlapi2/thing?id=257769&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,travel city_building card_game end_game_bonuses solo_/_solitaire_game tile_placement set_collection open_drafting wei-min_ling board_game_circus alderac_entertainment_group hanall_m&c tranjis_games nasza_księgarnia emperors4
225244,Ticket to Ride: Germany,7.59183,1726,325,41,1.7317,2017,2,5,30,60,60,8,transportation trains,open_drafting network_and_route_building hand_management set_collection,alan_r._moon,galápagos_jogos rebel_sp._z_o.o. days_of_wonder hobby_japan,https://boardgamegeek.com/xmlapi2/thing?id=225244&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,transportation trains open_drafting network_and_route_building hand_management set_collection alan_r._moon galápagos_jogos rebel_sp._z_o.o. days_of_wonder hobby_japan
339906,The Hunger,7.07975,3096,563,76,2.3158,2021,2,6,60,60,60,12,horror card_game,"movement_points increase_value_of_unchosen_resources deck,_bag,_and_pool_building end_game_bonuses contracts push_your_luck track_movement turn_order:_stat-based set_collection open_drafting",richard_garfield,geronimo_games origames renegade_game_studios albi_polska devir pegasus_spiele delta_vision_publishing games7days cranio_creations banana_games albi,https://boardgamegeek.com/xmlapi2/thing?id=339906&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"horror card_game movement_points increase_value_of_unchosen_resources deck,_bag,_and_pool_building end_game_bonuses contracts push_your_luck track_movement turn_order:_stat-based set_collection open_drafting richard_garfield geronimo_games origames renegade_game_studios albi_polska devir pegasus_spiele delta_vision_publishing games7days cranio_creations banana_games albi"
335212,Sentinels of the Multiverse: Definitive Edition,8.32608,1103,279,40,2.825,2022,1,5,30,60,60,8,fighting card_game comic_book_/_strip,solo_/_solitaire_game variable_player_powers cooperative_game hand_management,christopher_badell adam_rebottaro,"portal_games greater_than_games,_llc",https://boardgamegeek.com/xmlapi2/thing?id=335212&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"fighting card_game comic_book_/_strip solo_/_solitaire_game variable_player_powers cooperative_game hand_management christopher_badell adam_rebottaro portal_games greater_than_games,_llc"
98527,Gloom of Kilforth: A Fantasy Quest Game,7.52622,1996,731,99,3.1111,2017,1,4,60,180,180,13,fantasy card_game,variable_player_powers cooperative_game solo_/_solitaire_game modular_board set_collection dice_rolling role_playing,tristan_hall,panda_game_manufacturing_(pandagm) hall_or_nothing_productions schwerkraft-verlag nuts!_publishing,https://boardgamegeek.com/xmlapi2/thing?id=98527&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,fantasy card_game variable_player_powers cooperative_game solo_/_solitaire_game modular_board set_collection dice_rolling role_playing tristan_hall panda_game_manufacturing_(pandagm) hall_or_nothing_productions schwerkraft-verlag nuts!_publishing
350205,Horseless Carriage,7.84749,1321,361,113,4.2743,2023,3,5,180,240,240,14,economic industry_/_manufacturing,tech_trees_/_tech_tracks tile_placement modular_board pattern_building turn_order:_stat-based,jeroen_doumen joris_wiersinga,splotter_spellen,https://boardgamegeek.com/xmlapi2/thing?id=350205&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,economic industry_/_manufacturing tech_trees_/_tech_tracks tile_placement modular_board pattern_building turn_order:_stat-based jeroen_doumen joris_wiersinga splotter_spellen
57390,Catacombs,7.05141,2961,996,208,1.9519,2010,2,5,30,60,60,12,fighting fantasy action_/_dexterity adventure,team-based_game variable_player_powers player_elimination role_playing flicking,aron_west ryan_amos marc_kelsey,elzra,https://boardgamegeek.com/xmlapi2/thing?id=57390&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,fighting fantasy action_/_dexterity adventure team-based_game variable_player_powers player_elimination role_playing flicking aron_west ryan_amos marc_kelsey elzra
241477,Karak,7.19647,2966,581,125,1.312,2017,2,5,45,45,45,7,fantasy exploration children's_game adventure,variable_player_powers modular_board tile_placement dice_rolling map_addition,petr_mikša,geronimo_games 2tomatoes_games lord_of_boards outset_media reflexshop kosmos creativamente spelkortsförlaget zvezda albi,https://boardgamegeek.com/xmlapi2/thing?id=241477&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,fantasy exploration children's_game adventure variable_player_powers modular_board tile_placement dice_rolling map_addition petr_mikša geronimo_games 2tomatoes_games lord_of_boards outset_media reflexshop kosmos creativamente spelkortsförlaget zvezda albi
335609,TEN,7.06477,2926,523,68,1.4706,2021,1,5,15,30,30,10,card_game,push_your_luck auction:_once_around set_collection auction/bidding,robert_melvin shawn_stankewich molly_johnson,flatout_games trefl popcorn_games white_goblin_games alderac_entertainment_group game_factory devir lucky_duck_games korokorodou,https://boardgamegeek.com/xmlapi2/thing?id=335609&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,card_game push_your_luck auction:_once_around set_collection auction/bidding robert_melvin shawn_stankewich molly_johnson flatout_games trefl popcorn_games white_goblin_games alderac_entertainment_group game_factory devir lucky_duck_games korokorodou
330038,Llamaland,7.30417,2120,341,55,2.0182,2021,2,4,45,45,45,10,animals territory_building farming,victory_points_as_a_resource variable_player_powers variable_set-up worker_placement end_game_bonuses layering contracts tile_placement set_collection map_addition open_drafting tags income,phil_walker-harding,popcorn_games funforge hobby_japan maldito_games gém_klub_kft. lookout_games adc_blackfire_entertainment 999_games lacerta,https://boardgamegeek.com/xmlapi2/thing?id=330038&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,animals territory_building farming victory_points_as_a_resource variable_player_powers variable_set-up worker_placement end_game_bonuses layering contracts tile_placement set_collection map_addition open_drafting tags income phil_walker-harding popcorn_games funforge hobby_japan maldito_games gém_klub_kft. lookout_games adc_blackfire_entertainment 999_games lacerta
272453,KeyForge: Age of Ascension,7.20318,2544,455,38,2.7105,2019,2,2,15,45,45,14,fantasy card_game fighting,take_that hand_management,brad_andres richard_garfield,edge_entertainment rebel_sp._z_o.o. galápagos_jogos fantasy_flight_games,https://boardgamegeek.com/xmlapi2/thing?id=272453&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,fantasy card_game fighting take_that hand_management brad_andres richard_garfield edge_entertainment rebel_sp._z_o.o. galápagos_jogos fantasy_flight_games
244918,Exit: The Game – The Mysterious Museum,7.12353,2581,511,40,2.125,2018,1,4,45,90,90,10,deduction,cooperative_game,inka_brand markus_brand ralph_querfurth,zvezda piatnik galakta giochi_uniti dino_toys_s._r._o. devir korea_boardgames kosmos spilbræt.dk iello lautapelit.fi brädspel.se 999_games,https://boardgamegeek.com/xmlapi2/thing?id=244918&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,deduction cooperative_game inka_brand markus_brand ralph_querfurth zvezda piatnik galakta giochi_uniti dino_toys_s._r._o. devir korea_boardgames kosmos spilbræt.dk iello lautapelit.fi brädspel.se 999_games
375651,That's Not a Hat,7.14793,2542,451,63,1.0159,2023,3,8,15,15,15,8,memory party_game bluffing,memory,kasper_lapp,korea_boardgames ravensburger,https://boardgamegeek.com/xmlapi2/thing?id=375651&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,memory party_game bluffing memory kasper_lapp korea_boardgames ravensburger
206803,Warsaw: City of Ruins,7.30776,2076,480,61,2.2131,2016,2,4,45,60,60,10,economic city_building,closed_drafting tile_placement simultaneous_action_selection,filip_miłuński,northstar_game_studio granna gege_co._ltd. hemz_universal_games_co._ltd.,https://boardgamegeek.com/xmlapi2/thing?id=206803&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,economic city_building closed_drafting tile_placement simultaneous_action_selection filip_miłuński northstar_game_studio granna gege_co._ltd. hemz_universal_games_co._ltd.
249746,Nanty Narking,7.46954,1852,469,57,2.3158,2019,2,4,60,60,60,14,post-napoleonic city_building miniatures bluffing deduction,hand_management hidden_roles events take_that roles_with_asymmetric_information area_majority_/_influence dice_rolling interrupts,martin_wallace,phalanx nova_era_(нова_ера) ediciones_masqueoca choo_choo_games asyncron_games,https://boardgamegeek.com/xmlapi2/thing?id=249746&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,post-napoleonic city_building miniatures bluffing deduction hand_management hidden_roles events take_that roles_with_asymmetric_information area_majority_/_influence dice_rolling interrupts martin_wallace phalanx nova_era_(нова_ера) ediciones_masqueoca choo_choo_games asyncron_games
281946,Aftermath,7.5416,1843,498,73,2.8219,2019,1,4,60,120,120,14,miniatures adventure animals exploration science_fiction,variable_player_powers cooperative_game pick-up_and_deliver contracts turn_order:_progressive movement_points multiple_maps area_movement events solo_/_solitaire_game narrative_choice_/_paragraph card_play_conflict_resolution variable_set-up line_of_sight player_elimination role_playing hand_management scenario_/_mission_/_campaign_game storytelling stat_check_resolution dice_rolling,jerry_hawthorne,z-man_games gokids_玩樂小子 crowd_games gém_klub_kft. adc_blackfire_entertainment plaid_hat_games,https://boardgamegeek.com/xmlapi2/thing?id=281946&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,miniatures adventure animals exploration science_fiction variable_player_powers cooperative_game pick-up_and_deliver contracts turn_order:_progressive movement_points multiple_maps area_movement events solo_/_solitaire_game narrative_choice_/_paragraph card_play_conflict_resolution variable_set-up line_of_sight player_elimination role_playing hand_management scenario_/_mission_/_campaign_game storytelling stat_check_resolution dice_rolling jerry_hawthorne z-man_games gokids_玩樂小子 crowd_games gém_klub_kft. adc_blackfire_entertainment plaid_hat_games
227456,Escape the Dark Castle,7.37585,3611,956,125,1.216,2017,1,4,20,45,45,14,dice card_game adventure horror fantasy,cooperative_game paper-and-pencil solo_/_solitaire_game storytelling die_icon_resolution push_your_luck dice_rolling role_playing,thomas_pike james_shelton alex_crispin,themeborne_ltd. exod_games yingdi_(旅法师营地) rebel_sp._z_o.o. ghenos_games,https://boardgamegeek.com/xmlapi2/thing?id=227456&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,dice card_game adventure horror fantasy cooperative_game paper-and-pencil solo_/_solitaire_game storytelling die_icon_resolution push_your_luck dice_rolling role_playing thomas_pike james_shelton alex_crispin themeborne_ltd. exod_games yingdi_(旅法师营地) rebel_sp._z_o.o. ghenos_games
53093,Heroes of Normandie,7.44003,2149,592,143,2.7483,2014,2,2,30,60,60,14,world_war_ii wargame,variable_player_powers hand_management line_of_sight square_grid simulation modular_board grid_movement dice_rolling action_queue,yann_and_clem,devil_pig_games play_well_games schwerkraft-verlag portal_games iello,https://boardgamegeek.com/xmlapi2/thing?id=53093&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,world_war_ii wargame variable_player_powers hand_management line_of_sight square_grid simulation modular_board grid_movement dice_rolling action_queue yann_and_clem devil_pig_games play_well_games schwerkraft-verlag portal_games iello
254713,The Artemis Project,7.24411,2236,639,86,2.8256,2019,1,5,60,75,75,13,space_exploration dice science_fiction,"worker_placement_with_dice_workers set_collection dice_rolling worker_placement,_different_worker_types variable_set-up auction/bidding",daniel_rocchi daryl_chow,bureau_de_juegos grimspire super_meeple board_game_rookie gen-x_games grand_gamers_guild,https://boardgamegeek.com/xmlapi2/thing?id=254713&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"space_exploration dice science_fiction worker_placement_with_dice_workers set_collection dice_rolling worker_placement,_different_worker_types variable_set-up auction/bidding daniel_rocchi daryl_chow bureau_de_juegos grimspire super_meeple board_game_rookie gen-x_games grand_gamers_guild"
223931,Sherlock Holmes Consulting Detective: Carlton House & Queen's Park,7.80671,1344,326,20,2.3,2017,1,8,90,90,90,12,novel-based post-napoleonic spies/secret_agents murder/mystery deduction puzzle,storytelling cooperative_game narrative_choice_/_paragraph,gary_grady suzanne_goldberg raymond_edwards thomas_cauët,crowd_games asmodee ystari_games space_cowboys,https://boardgamegeek.com/xmlapi2/thing?id=223931&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,novel-based post-napoleonic spies/secret_agents murder/mystery deduction puzzle storytelling cooperative_game narrative_choice_/_paragraph gary_grady suzanne_goldberg raymond_edwards thomas_cauët crowd_games asmodee ystari_games space_cowboys
30618,Eat Poop You Cat,7.45835,1717,535,119,1.1092,0,3,13,20,20,20,21,humor party_game,paper-and-pencil drawing,(uncredited),(public_domain),https://boardgamegeek.com/xmlapi2/thing?id=30618&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,humor party_game paper-and-pencil drawing (uncredited) (public_domain)
